lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type,Describe
962468,manualWeld,manualWeld,THT,5,0,0.0,expand,
966333,smtWeld,smtWeld,SMT,5,5,0.0,expand,
968834,manualWeld,manualWeld,THT,5,5,0.0,expand,
1323283,smtWeld,smtWeld,SMT,5,0,0.0,expand,
1585501,manualWeld,manualWeld,THT,5,0,0.0,expand,
1978374,manualWeld,manualWeld,THT,5,0,0.0,expand,
1979610,manualWeld,manualWeld,THT,5,0,0.0,expand,
1979626,manualWeld,manualWeld,THT,5,5,0.0,expand,
1979636,manualWeld,manualWeld,THT,5,0,0.0,expand,
1979903,manualWeld,manualWeld,THT,5,0,0.0,expand,
1980224,smtWeld,smtWeld,SMT,5,0,0.0,expand,
1980242,smtWeld,smtWeld,SMT,5,0,0.0,expand,
1984432,manualWeld,manualWeld,THT,5,0,0.0,expand,
2685729,smtWeld,smtWeld,SMT,2,0,0.0,expand,"1uH Magnetic Shielded Inductor ±20% SMD,6x6mm Power Inductors ROHS"
2688956,manualWeld,manualWeld,THT,5,0,0.0,expand,
2688966,manualWeld,manualWeld,THT,5,0,0.0,expand,
2688967,manualWeld,manualWeld,THT,5,0,0.0,expand,-55℃~+150℃ 16A 21pF 37W 380pF 4.3nF 4.5V 420mΩ@10V 500V 76nC@10V N-Channel TO-220F MOSFETs ROHS
2688979,manualWeld,manualWeld,THT,5,0,0.0,expand,
2688984,manualWeld,manualWeld,THT,5,0,0.0,expand,
2688987,manualWeld,manualWeld,THT,5,0,0.0,expand,
2688988,manualWeld,manualWeld,THT,5,5,0.0,expand,
2689023,manualWeld,manualWeld,THT,5,0,0.0,expand,
2689038,manualWeld,manualWeld,THT,5,0,0.0,expand,
2689041,manualWeld,manualWeld,THT,5,5,0.0,expand,
2689061,manualWeld,manualWeld,THT,5,0,0.0,expand,
2689107,manualWeld,manualWeld,THT,5,5,0.0,expand,
2689117,manualWeld,manualWeld,THT,5,5,0.0,expand,
2689130,manualWeld,manualWeld,THT,5,0,0.0,expand,
2691409,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2692107,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2692115,smtWeld,smtWeld,SMT,5,5,0.0,expand,"-55℃~+110℃ 1 1.2V 100mV@1mA,20mA 3.75kV 3us@2mA,100Ω 4us@2mA,100Ω 50mA 6V 80V DC Phototransistor SOP-4-2.54mm Transistor, Photovoltaic Output Optoisolators ROHS"
2692370,manualWeld,manualWeld,THT,5,5,0.0,expand,
2692450,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2692466,manualWeld,manualWeld,THT,5,5,0.0,expand,
2692481,manualWeld,manualWeld,THT,5,5,0.0,expand,
2758763,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2760656,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2762079,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2762285,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2764483,manualWeld,manualWeld,THT,2,0,0.0,expand,
2767145,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2767505,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2767622,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2767847,smtWeld,smtWeld,SMT,5,5,0.0,expand,-55℃~+155℃ 200V 250mW 840kΩ Thick Film Resistor ±1% ±100ppm/℃ 1206 Chip Resistor - Surface Mount ROHS
2767982,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2768246,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+155℃ 200V 500mW 50Ω Thick Film Resistor ±1% ±100ppm/℃ 1210 Chip Resistor - Surface Mount ROHS
2768956,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2768981,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2769101,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2770122,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2770506,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2770887,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2774001,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2803545,manualWeld,manualWeld,THT,5,5,0.0,expand,
2827278,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2828772,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2829346,manualWeld,manualWeld,THT,5,5,0.0,expand,
2829402,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2830603,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2832566,manualWeld,manualWeld,THT,5,5,0.0,expand,-65℃~+150℃ 1 Independent 31V~35V 33V 350mW 50nA@23.1V 80Ω SOT-23 Zener Diodes ROHS
2832639,manualWeld,manualWeld,THT,5,5,0.0,expand,
2833635,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2835402,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2836457,manualWeld,manualWeld,THT,5,0,0.0,expand,
2839766,manualWeld,manualWeld,THT,5,5,0.0,expand,
2840812,manualWeld,manualWeld,THT,2,0,0.0,expand,
2841546,manualWeld,manualWeld,THT,5,5,0.0,expand,
2841895,smtWeld,smtWeld,SMT,10,4,0.0,expand,
2842921,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2844513,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2844870,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2847096,manualWeld,manualWeld,THT,5,5,0.0,expand,
2847128,manualWeld,manualWeld,THT,5,5,0.0,expand,
2847129,manualWeld,manualWeld,THT,5,5,0.0,expand,
2847235,manualWeld,manualWeld,THT,2,1,0.0,expand,"-40℃~+105℃ 1.2Ω@100kHz 11mm 120mA@100kHz 2000hrs@105℃ 22uF 2mm 35V 5mm ±20% 插件,D5xL11mm Aluminum Electrolytic Capacitors - Leaded ROHS"
2858390,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2858817,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2859206,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2870294,manualWeld,manualWeld,THT,1,0,0.0,expand,
2875367,manualWeld,manualWeld,THT,5,5,0.0,expand,
2875368,manualWeld,manualWeld,THT,5,5,0.0,expand,
2875372,manualWeld,manualWeld,THT,5,5,0.0,expand,
2875373,manualWeld,manualWeld,THT,2,0,0.0,expand,
2875375,manualWeld,manualWeld,THT,5,5,0.0,expand,
2875377,manualWeld,manualWeld,THT,5,5,0.0,expand,
2875378,manualWeld,manualWeld,THT,5,5,0.0,expand,
2876037,manualWeld,manualWeld,THT,1,0,0.0,expand,-40℃~+105℃ 125V 4P 5A Brass Male Silver Straight Header 插件 Circular Connectors & Cable Connectors ROHS
2876038,manualWeld,manualWeld,THT,1,0,0.0,expand,
2880406,manualWeld,manualWeld,THT,5,0,0.0,expand,
2884570,manualWeld,manualWeld,THT,2,0,0.0,expand,
2886033,manualWeld,manualWeld,THT,5,0,0.0,expand,
2889347,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2889415,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2889436,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2889714,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2889850,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2891294,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2891304,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2891306,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2891307,manualWeld,manualWeld,THT,5,5,0.0,expand,
2891666,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2892498,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2893035,manualWeld,manualWeld,THT,5,5,0.0,expand,
2893148,manualWeld,manualWeld,THT,5,5,0.0,expand,
2893942,manualWeld,manualWeld,THT,5,5,0.0,expand,
2894534,manualWeld,manualWeld,THT,2,1,0.0,expand,
2895047,manualWeld,manualWeld,THT,5,5,0.0,expand,
2895813,manualWeld,manualWeld,THT,2,0,0.0,expand,"-55℃~+105℃ 2.5mm 2000hrs 6.3V 680uF 6mm 9mm ±20% 插件,D6.3xL9mm Polymer Aluminum Capacitors ROHS"
2895830,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896030,manualWeld,manualWeld,THT,2,2,0.0,expand,
2896035,manualWeld,manualWeld,THT,2,2,0.0,expand,
2896084,manualWeld,manualWeld,THT,5,5,0.0,expand,"1nF 500V 5mm Y5U ±20% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896085,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896119,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896142,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896144,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896174,manualWeld,manualWeld,THT,5,5,0.0,expand,"100pF 1kV 5mm Y5P ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896175,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896179,manualWeld,manualWeld,THT,2,2,0.0,expand,
2896180,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896183,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896195,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896197,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896198,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896216,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896217,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896223,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896224,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896225,manualWeld,manualWeld,THT,2,0,0.0,expand,"1kV 1nF 5mm 9mm ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896226,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896254,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896258,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896333,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896334,manualWeld,manualWeld,THT,2,1,0.0,expand,
2896335,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896379,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896381,manualWeld,manualWeld,THT,5,5,0.0,expand,"1kV 2.2nF 5mm Y5P ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896382,manualWeld,manualWeld,THT,2,0,0.0,expand,"1kV 2.2nF 5mm Y5P ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896386,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896389,manualWeld,manualWeld,THT,5,5,0.0,expand,"1kV 2.2nF 5mm Y5P ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896392,manualWeld,manualWeld,THT,2,0,0.0,expand,"1kV 2.2nF 7.5mm Y5P ±10% 插件,P=7.5mm Through Hole Ceramic Capacitors ROHS"
2896393,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896394,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896395,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896396,manualWeld,manualWeld,THT,2,0,0.0,expand,
2896443,manualWeld,manualWeld,THT,5,5,0.0,expand,"2kV 33pF 5.5mm 5mm ±10% 插件,P=5mm Through Hole Ceramic Capacitors ROHS"
2896496,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896506,manualWeld,manualWeld,THT,2,0,0.0,expand,"2kV 470pF 7.5mm Y5P ±10% 插件,P=7.5mm Through Hole Ceramic Capacitors ROHS"
2896507,manualWeld,manualWeld,THT,5,5,0.0,expand,
2896511,manualWeld,manualWeld,THT,2,1,0.0,expand,
2896516,manualWeld,manualWeld,THT,5,5,0.0,expand,
2898527,manualWeld,manualWeld,THT,2,0,0.0,expand,
2898649,manualWeld,manualWeld,THT,5,5,0.0,expand,
2901310,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2901402,manualWeld,manualWeld,THT,5,5,0.0,expand,
2903111,manualWeld,manualWeld,THT,5,5,0.0,expand,
2903933,smtWeld,smtWeld,SMT,5,1,0.0,expand,
2903940,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2903941,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2903995,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2904260,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2904500,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2904553,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2904558,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2904868,manualWeld,manualWeld,THT,2,0,0.0,expand,
2905903,manualWeld,manualWeld,THT,2,0,0.0,expand,
2905916,manualWeld,manualWeld,THT,5,0,0.0,expand,
2909248,manualWeld,manualWeld,THT,5,0,0.0,expand,
2910025,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2911390,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2912572,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2912663,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2912676,manualWeld,manualWeld,THT,5,5,0.0,expand,
2912728,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2913981,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913983,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913984,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913988,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913989,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913990,manualWeld,manualWeld,THT,5,5,0.0,expand,
2913991,manualWeld,manualWeld,THT,5,5,0.0,expand,
2915677,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2915749,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2916117,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2918325,manualWeld,manualWeld,THT,5,0,0.0,expand,
2918494,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2918500,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2918937,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2919130,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919164,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919188,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919189,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919190,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919192,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919193,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919194,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919196,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919197,manualWeld,manualWeld,THT,2,0,0.0,expand,"-40℃~+125℃ 250V、400V 470pF CQC、UL、VDE、KC X1,Y1 ±20% 插件,P=10mm Safety Capacitors ROHS"
2919208,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919211,manualWeld,manualWeld,THT,2,0,0.0,expand,"-40℃~+125℃ 250V 4.7nF Y1 ±20% 插件,P=10mm Safety Capacitors ROHS"
2919212,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+125℃ 250V 4.7nF Y1 ±20% 插件,P=10mm Safety Capacitors ROHS"
2919215,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919218,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919220,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919221,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+125℃ 250V、400V 68pF CQC、UL、VDE、KC X1,Y1 ±10% 插件,P=9mm Safety Capacitors ROHS"
2919222,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919223,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919224,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919225,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919226,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919227,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919228,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919229,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919230,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919232,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919234,manualWeld,manualWeld,THT,2,1,0.0,expand,
2919241,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919246,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919250,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919287,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919290,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919291,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919292,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919294,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919296,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919299,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919301,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919303,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919315,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919316,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919317,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919319,manualWeld,manualWeld,THT,5,5,0.0,expand,"2.5kA 300V 385V 470V 7.5mm 775V 插件,P=7.5mm Varistors ROHS"
2919321,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919322,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919323,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919332,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919335,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919336,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919337,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919341,manualWeld,manualWeld,THT,5,0,0.0,expand,
2919342,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919345,manualWeld,manualWeld,THT,5,0,0.0,expand,"1.12kV 4.5kA 420V 565V 680V 7.5mm 插件,P=7.5mm Varistors ROHS"
2919346,manualWeld,manualWeld,THT,5,0,0.0,expand,
2919347,manualWeld,manualWeld,THT,5,0,0.0,expand,
2919349,manualWeld,manualWeld,THT,5,0,0.0,expand,
2919350,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919351,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919352,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919353,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919354,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919355,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919357,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919358,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919359,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919360,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919365,manualWeld,manualWeld,THT,2,0,0.0,expand,"-40℃~+170℃ 10Ω 13mW/℃ 2800K 3A 55s 5mm 插件,P=5mm NTC Thermistors ROHS"
2919379,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~170℃ 20Ω 30s 3200K 4A 7.5mm 9mW/℃ ±20% 插件,P=7.5mm NTC Thermistors ROHS"
2919381,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919382,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919384,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919386,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919387,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919389,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919390,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919406,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919409,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919411,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919414,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+170℃ 13mW/℃ 2700K 4A 55s 5mm 5Ω ±20% 插件,P=5mm NTC Thermistors ROHS"
2919416,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919419,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919421,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919422,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919423,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+170℃ 5Ω 7.5mm 插件,P=7.5mm NTC Thermistors ROHS"
2919424,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+170℃ 2800K 5A 5Ω 7.5mm 插件,P=7.5mm NTC Thermistors ROHS"
2919426,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919427,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+170℃ 2800K 30s 5Ω 6A 7.5mm 9mW/℃ 插件,P=7.5mm NTC Thermistors ROHS"
2919428,manualWeld,manualWeld,THT,2,0,0.0,expand,
2919436,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919438,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+170℃ 2.5Ω 2700K 55s 5A 7.5mm ±20% 插件,P=7.5mm NTC Thermistors ROHS"
2919441,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919442,manualWeld,manualWeld,THT,5,5,0.0,expand,
2919443,manualWeld,manualWeld,THT,5,5,0.0,expand,
2921259,manualWeld,manualWeld,THT,5,0,0.0,expand,
2922156,manualWeld,manualWeld,THT,5,0,0.0,expand,
2922164,manualWeld,manualWeld,THT,2,0,0.0,expand,-55℃~+150℃ 1.05V@17.5A 10A@1kV 1kV 350A 35A GBJ Bridge Rectifiers ROHS
2923783,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2923793,manualWeld,manualWeld,THT,5,0,0.0,expand,"220nH 310mΩ 44A 52A ±10% SMD,10.4x8mm Power Inductors ROHS"
2923839,manualWeld,manualWeld,THT,5,5,0.0,expand,
2923847,manualWeld,manualWeld,THT,5,5,0.0,expand,
2923850,manualWeld,manualWeld,THT,5,5,0.0,expand,
2923855,manualWeld,manualWeld,THT,5,5,0.0,expand,
2923872,manualWeld,manualWeld,THT,5,5,0.0,expand,
2926307,manualWeld,manualWeld,THT,5,5,0.0,expand,
2927908,manualWeld,manualWeld,THT,2,0,0.0,expand,
2928925,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2929257,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2929930,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2932528,manualWeld,manualWeld,THT,5,0,0.0,expand,SOT-23-5L DC-DC Converters ROHS
2932778,manualWeld,manualWeld,THT,5,5,0.0,expand,
2933034,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2933784,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2934145,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2934674,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2934762,manualWeld,manualWeld,THT,5,5,0.0,expand,-40℃~+85℃ 32V 4 500nA 50mA 65dB 9mV SOIC-14 Operational Amplifier ROHS
2934763,manualWeld,manualWeld,THT,5,5,0.0,expand,
2934764,manualWeld,manualWeld,THT,5,0,0.0,expand,-40℃~+85℃ 500mA 50V Seven channels DIP-16 Darlington Transistor Arrays ROHS
2934961,manualWeld,manualWeld,THT,5,5,0.0,expand,
2935074,manualWeld,manualWeld,THT,5,5,0.0,expand,
2935076,manualWeld,manualWeld,THT,5,5,0.0,expand,
2936158,smtWeld,smtWeld,SMT,2,0,0.0,expand,10nF 3kV X7R ±10% 1825 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
2936647,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2937053,smtWeld,smtWeld,SMT,1,0,0.0,expand,"-40℃~+85℃ 0.55mA 25ns@15V,50pF 3.3mA 3.6mA 3V~15V Decoder Single Supply Tri-state output WSOP-20 Signal Switches, Multiplexers, Decoders ROHS"
2937342,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2937345,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2937654,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2939167,manualWeld,manualWeld,THT,5,0,0.0,expand,
2939793,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2942891,manualWeld,manualWeld,THT,5,0,0.0,expand,
2943047,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2943725,manualWeld,manualWeld,THT,5,5,0.0,expand,"-40℃~+110℃ 100nF 310V X2 ±10% 插件,P=10mm Safety Capacitors ROHS"
2943866,manualWeld,manualWeld,THT,5,0,0.0,expand,
2944962,manualWeld,manualWeld,THT,5,5,0.0,expand,
2953635,manualWeld,manualWeld,THT,5,0,0.0,expand,
2953755,manualWeld,manualWeld,THT,5,5,0.0,expand,
2953760,manualWeld,manualWeld,THT,5,0,0.0,expand,
2954037,manualWeld,manualWeld,THT,5,5,0.0,expand,
2959791,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2960552,manualWeld,manualWeld,THT,5,5,0.0,expand,
2962207,manualWeld,manualWeld,THT,2,0,0.0,expand,
2963026,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2963027,manualWeld,manualWeld,THT,5,0,0.0,expand,- Pre-ordered Products ROHS
2963028,manualWeld,manualWeld,THT,5,0,0.0,expand,
2963029,manualWeld,manualWeld,THT,5,5,0.0,expand,
2963032,manualWeld,manualWeld,THT,5,0,0.0,expand,
2963036,manualWeld,manualWeld,THT,5,0,0.0,expand,
2972538,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2974575,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2974583,manualWeld,manualWeld,THT,5,0,0.0,expand,
2974936,manualWeld,manualWeld,THT,1,0,0.0,expand,
2974950,manualWeld,manualWeld,THT,2,0,0.0,expand,
2975466,manualWeld,manualWeld,THT,5,0,0.0,expand,
2975499,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2977988,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2978601,manualWeld,manualWeld,THT,5,0,0.0,expand,
2979063,smtWeld,smtWeld,SMT,2,0,0.0,expand,"1 1.5A 10mm 30V 4P Female Surface Mount, Right Angle Type-A SMD USB Connectors ROHS"
2979763,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2979774,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2979997,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2980113,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980595,manualWeld,manualWeld,THT,2,0,0.0,expand,
2980796,manualWeld,manualWeld,THT,5,5,0.0,expand,0402 Pre-ordered Products ROHS
2980797,manualWeld,manualWeld,THT,5,5,0.0,expand,0603 Pre-ordered Products ROHS
2980799,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2980800,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980806,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980807,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980808,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980809,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980810,manualWeld,manualWeld,THT,5,5,0.0,expand,
2980811,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2981393,smtWeld,smtWeld,SMT,2,0,0.0,expand,"3.6A 33uH 65mΩ Unshielded Inductor ±20% SMD,12.5x12.5mm Power Inductors ROHS"
2981641,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2981643,manualWeld,manualWeld,THT,5,5,0.0,expand,-40℃~+85℃ 12MHz 20pF Crystal Oscillator ±10ppm SMD3225-4P Crystals ROHS
2983064,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2983416,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2984507,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2984763,smtWeld,smtWeld,SMT,1,0,0.0,expand,
